TIEMPO_EMPRESA,ANALFABETISMO,EDUCACION,GENERO,EDAD,SINDICADO,SEGUNDO_TRABAJO,HORAS_REMUNERADAS,HORAS_NO_REMUNERADAS,EXPERIENCIA,ln_INGRESOS,ING_H,ln_ING_H,INDIGENA,AFRO
2,0,9,1,42,0,0,8,25,27,12.206072645530174,6250,8.740336742730447,0,0
2,0,11,0,24,0,0,72,0,7,13.815510557964274,3472.222222222222,8.152550077828328,0,0
1,0,13,1,41,0,0,48,7,22,13.71899965758343,4729.166666666667,8.461504285555648,0,0
0.5,0,13,1,27,0,0,48,24,8,13.815510557964274,5208.333333333333,8.558015185936492,0,0
12,0,11,0,37,0,0,72,0,20,14.151982794585487,4861.111111111111,8.48902231444954,0,0
0.16666666666666666,0,11,0,21,0,0,40,14,4,13.122363377404328,3125,8.047189562170502,0,0
0.5,0,11,1,42,0,0,20,30,25,11.918390573078392,1875,7.536363938404511,0,0
1,0,11,0,22,0,0,48,0,5,13.71899965758343,4729.166666666667,8.461504285555648,0,0
19.583333333333332,0,11,0,53,0,0,48,8,36,14.403297222866392,9375,9.14580185083861,0,0
0.6666666666666666,0,11,1,30,0,0,52,12,13,13.997832114758229,5769.2307692307695,8.66029403505691,0,0
3.6666666666666665,0,13,0,35,0,0,40,35,16,13.71957878501095,5678.2875,8.644404969777122,0,0
10,0,11,0,37,0,0,40,7,20,13.304684934198283,3750,8.229511118964457,0,0
5,0,6,1,37,0,0,25,25,25,12.611537753638338,3000,8.006367567650246,0,0
4,0,4,0,34,0,0,48,0,24,13.710150042306449,4687.5,8.452654670278667,0,0
1,0,11,1,28,0,0,40,8,11,12.821258284620408,2312.5,7.74608446938658,0,0
1,0,16,1,58,0,0,16,18,36,12.206072645530174,3125,8.047189562170502,0,0
1.8333333333333333,0,16,0,62,0,0,40,0,40,3.871201010907891,0.3,-1.2039728043259361,0,0
20,0,7,0,53,0,0,40,10,40,13.997832114758229,7500,8.922658299524402,0,0
0.16666666666666666,0,11,1,30,0,0,48,36,13,13.742939865129438,4843.75,8.485444493101657,0,0
0.08333333333333333,0,7,1,27,0,1,24,63,14,12.793859310432293,3750,8.229511118964457,0,0
0.16666666666666666,0,7,1,49,0,0,40,12,36,13.458835614025542,4375,8.383661798791715,0,0
0.16666666666666666,0,11,0,27,0,0,15,5,10,13.122363377404328,8333.333333333334,9.028018815182229,0,0
2,0,11,0,25,0,0,40,0,8,13.38472764187182,4062.5,8.309553826637993,0,0
20,0,10,0,51,0,0,48,8,35,13.997832114758229,6250,8.740336742730447,0,0
5,0,5,1,44,0,1,64,63,33,12.206072645530174,781.25,6.660895201050611,0,0
0.4166666666666667,0,5,0,25,0,0,50,7,14,13.710150042306449,4500,8.411832675758411,0,0
12.916666666666666,0,16,0,41,0,0,48,0,19,15.424948470398375,26041.666666666668,10.167453098370594,0,0
2,0,16,1,40,0,0,8,45,18,13.304684934198283,18750,9.838949031398556,0,0
10.333333333333334,0,14,0,44,0,0,60,10,24,13.815510557964274,4166.666666666667,8.334871634622283,0,0
3,0,16,1,50,0,0,48,15,28,14.403297222866392,9375,9.14580185083861,0,0
2,0,16,1,23,0,0,40,0,1,13.815510557964274,6250,8.740336742730447,0,0
3.5,0,16,0,34,0,1,69,35,12,15.130732565543756,13498.471014492754,9.510331699826606,0,0
3,0,18,1,36,0,0,40,42,12,14.808762330974558,16875,9.733588515740731,0,0
17,0,16,0,43,0,0,48,0,21,15.424948470398375,26041.666666666668,10.167453098370594,0,0
10,0,16,0,57,0,0,36,0,35,14.914122846632385,20833.333333333332,9.944309547056383,0,0
18.333333333333332,0,16,1,44,0,0,40,12,22,14.77102200299171,16250,9.695848187757884,0,0
40,0,11,0,62,0,0,16,42,45,13.122363377404328,7812.5,8.963480294044658,0,0
5,0,11,0,45,0,0,40,42,28,13.71957878501095,5678.2875,8.644404969777122,0,0
3,0,21,1,42,0,0,30,45,15,14.914122846632385,25000,10.126631103850338,0,0
1.1666666666666667,0,15,0,51,0,0,48,7,30,13.710150042306449,4687.5,8.452654670278667,0,0
8,0,10,0,36,0,0,48,0,20,14.914122846632385,15625,9.656627474604603,0,0
5,0,9,1,35,0,0,20,24,20,13.304684934198283,7500,8.922658299524402,0,0
11.25,0,15,0,31,0,0,48,5,10,14.346138809026444,8854.166666666666,9.088643436998662,0,0
8,0,6,0,55,0,0,84,0,43,13.304684934198283,1785.7142857142858,7.487573774235079,0,0
2,0,11,0,26,0,0,52,14,9,13.304684934198283,2884.6153846153848,7.967146854496965,0,0
4,0,11,0,22,0,0,52,0,5,13.710150042306449,4326.923076923077,8.37261196260513,0,0
1,0,18,1,37,0,0,30,30,13,10.596634733096073,333.3333333333333,5.809142990314028,0,0
1,0,14,0,26,0,0,48,23,6,13.71899965758343,4729.166666666667,8.461504285555648,0,0
1.75,0,13,0,34,0,0,16,35,15,13.304684934198283,9375,9.14580185083861,0,0
2,0,13,0,50,0,0,40,0,31,14.077874822431765,8125,9.002701007197938,0,0
6,0,11,1,34,0,0,40,51,17,12.206072645530174,1250,7.1308988302963465,0,0
5,0,11,0,38,0,0,48,24,21,13.122363377404328,2604.1666666666665,7.864868005376548,0,0
0.5833333333333334,0,16,0,36,0,0,60,35,14,14.229465525014914,6303.2875,8.748826601672922,0,0
1,0,16,1,30,0,0,32,49,8,14.22097566607244,11718.75,9.368945402152821,0,0
17.333333333333332,0,16,1,49,0,0,48,15,27,14.77102200299171,13541.666666666666,9.513526630963929,0,0
29.666666666666668,0,14,0,54,0,0,63,8,34,14.403297222866392,7142.857142857143,8.87386813535497,0,0
1,0,16,0,36,0,0,15,0,14,13.815510557964274,16666.666666666668,9.721165995742174,0,0
2,0,16,0,33,0,0,40,0,11,14.508657738524219,12500,9.433483923290392,0,0
3,0,16,1,58,0,0,60,12,36,14.508657738524219,8333.333333333334,9.028018815182229,0,0
2,1,0,0,68,0,0,48,12,62,13.017002861746503,2343.75,7.759507489718721,0,0
11,0,9,0,61,0,0,48,10,46,13.71899965758343,4729.166666666667,8.461504285555648,0,0
10,0,11,0,52,0,0,84,0,35,13.997832114758229,3571.4285714285716,8.180720954795024,0,0
0.6666666666666666,0,11,1,30,0,0,60,61,13,13.122363377404328,2083.3333333333335,7.641724454062338,0,1
0.4166666666666667,0,16,0,29,0,0,44,0,7,13.997832114758229,6818.181818181818,8.827348119720076,0,0
0.16666666666666666,0,12,0,24,0,0,40,10,6,12.89921982609012,2500,7.824046010856292,0,0
2,0,11,0,44,0,0,115,5,27,13.122363377404328,1086.9565217391305,6.991136887921188,0,0
25,0,13,0,54,0,0,48,14,35,14.517147597466696,10505.479166666666,9.259652225438915,0,0
2.3333333333333335,0,16,0,24,0,0,32,14,2,14.508657738524219,15625,9.656627474604603,0,0
11,0,16,1,35,0,0,40,14,13,14.28551418721001,10000,9.210340371976184,0,0
10,0,17,1,38,0,0,40,21,15,14.28551418721001,10000,9.210340371976184,0,0
0.16666666666666666,0,16,0,28,0,0,48,2,6,14.690979295318174,12500,9.433483923290392,0,0
3,0,11,0,66,0,0,48,8,49,12.611537753638338,1562.5,7.354042381610556,0,0
15,0,8,1,34,0,0,48,14,20,13.815510557964274,5208.333333333333,8.558015185936492,0,0
1,0,11,0,52,0,0,40,7,35,13.721199878493033,5687.5,8.646026063259205,0,0
3,0,13,0,21,0,0,40,0,2,13.721199878493033,5687.5,8.646026063259205,0,0
1.6666666666666667,0,16,0,63,0,0,60,5,41,13.710150042306449,3750,8.229511118964457,0,0
5,0,16,1,33,0,1,40,20,11,13.458835614025542,4375,8.383661798791715,1,0
20,0,5,0,37,0,0,52,0,26,13.304684934198283,2884.6153846153848,7.967146854496965,0,0
4,0,11,1,41,0,0,40,55,24,14.508657738524219,12500,9.433483923290392,0,0
3,0,17,0,28,0,0,84,20,5,14.28551418721001,4761.9047619047615,8.468403027246806,0,0
6,0,16,1,28,0,0,48,30,6,14.914122846632385,15625,9.656627474604603,0,0
22.916666666666668,0,5,0,55,0,0,48,5,44,13.716794585025117,4718.75,8.459299212997335,0,0
2.6666666666666665,0,11,0,30,0,0,50,10,13,13.83922708458159,5120,8.540909718033554,0,0
30,0,11,0,53,0,0,30,2,36,12.765688433465597,2916.6666666666665,7.97819669068355,0,1
15,0,8,1,51,0,0,26,30,37,12.89921982609012,3846.153846153846,8.254828926948747,0,0
3,0,13,0,30,0,0,48,0,11,14.151982794585487,7291.666666666667,8.894487422557706,0,0
3,0,13,0,25,0,0,40,18,6,13.997832114758229,7500,8.922658299524402,0,0
0.5833333333333334,0,13,1,22,0,0,40,42,3,13.721199878493033,5687.5,8.646026063259205,0,0
2,0,6,1,60,0,0,20,10,48,11.156250521031495,875,6.774223886357614,0,0
0.3333333333333333,0,5,1,67,0,0,25,15,56,12.206072645530174,2000,7.600902459542082,0,0
2,0,11,0,48,0,0,48,0,31,13.710150042306449,4687.5,8.452654670278667,0,0
10,0,11,0,49,0,0,72,0,32,12.89921982609012,1388.888888888889,7.236259345954173,0,0
2,0,12,0,20,0,0,48,8,2,13.71899965758343,4729.166666666667,8.461504285555648,0,0
0.08333333333333333,0,6,1,37,0,0,40,15,25,13.652991628466498,5312.5,8.577817813232672,0,0
8,0,11,0,34,0,0,10,14,17,12.611537753638338,7500,8.922658299524402,0,0
0.3333333333333333,0,11,0,42,0,0,48,6,25,13.997832114758229,6250,8.740336742730447,0,0
1,0,9,1,38,0,0,48,12,23,13.71899965758343,4729.166666666667,8.461504285555648,0,0
0.6666666666666666,0,10,0,20,0,0,48,10,4,13.710150042306449,4687.5,8.452654670278667,0,0
3,0,16,1,52,1,0,48,28,30,13.71899965758343,4729.166666666667,8.461504285555648,0,1
28,0,16,0,54,0,0,48,0,32,13.997832114758229,6250,8.740336742730447,0,0
0.4166666666666667,0,12,1,23,0,0,48,7,5,13.71899965758343,4729.166666666667,8.461504285555648,0,0
10,0,14,1,47,0,1,50,61,27,12.429216196844383,1250,7.1308988302963465,0,0
0.08333333333333333,0,11,0,43,0,0,52,0,26,13.71899965758343,4365.384615384615,8.381461577882112,0,0
14,0,10,0,37,0,0,48,21,21,14.077874822431765,6770.833333333333,8.820379450403983,0,0
18,0,16,0,59,0,0,40,5,37,13.710150042306449,5625,8.63497622707262,0,0
0.4166666666666667,0,16,0,74,0,0,5,13,52,13.815510557964274,50000,10.819778284410283,0,0
5,0,11,0,56,0,0,48,0,39,13.997832114758229,6250,8.740336742730447,0,0
2,0,14,0,44,0,0,90,0,24,13.997832114758229,3333.3333333333335,8.111728083308073,0,0
1,0,14,0,24,0,0,48,5,4,13.71957878501095,4731.90625,8.46208341298317,0,0
20,0,11,0,56,0,0,48,10,39,14.914122846632385,15625,9.656627474604603,0,0
36,0,6,0,57,0,0,44,2,45,13.122363377404328,2840.909090909091,7.951879382366177,0,0
3,0,15,1,24,0,0,40,12,3,13.815510557964274,6250,8.740336742730447,0,0
1.0833333333333333,0,11,0,23,0,0,48,4,6,13.71899965758343,4729.166666666667,8.461504285555648,0,0
19,0,11,0,39,0,0,48,12,22,14.077874822431765,6770.833333333333,8.820379450403983,0,0
12,0,11,0,32,0,0,70,3,15,14.457364444136669,6785.714285714285,8.82257484096742,0,0
4,0,11,0,43,0,0,40,0,26,14.403297222866392,11250,9.328123407632566,0,0
15,0,11,1,37,0,0,20,7,20,12.89921982609012,5000,8.517193191416238,0,0
0.4166666666666667,0,12,1,21,0,0,48,5,3,13.71957878501095,4731.90625,8.46208341298317,0,0
18,0,16,1,43,0,0,48,17,21,15.424948470398375,26041.666666666668,10.167453098370594,0,0
3,0,13,1,43,0,0,40,15,24,13.997832114758229,7500,8.922658299524402,0,0
3,0,14,0,44,0,0,40,5,24,14.403297222866392,11250,9.328123407632566,0,0
3,0,12,0,37,0,0,30,6,19,13.71957878501095,7571.05,8.932087042228904,0,0
0.5833333333333334,0,16,1,22,0,0,52,6,0,14.508657738524219,9615.384615384615,9.171119658822901,0,0
0.16666666666666666,0,16,0,27,0,0,52,6,5,14.508657738524219,9615.384615384615,9.171119658822901,0,0
3,0,15,0,46,0,0,56,8,25,12.611537753638338,1339.2857142857142,7.199891701783298,0,0
0.9166666666666666,0,16,0,25,0,0,40,6,3,14.508657738524219,12500,9.433483923290392,0,0
13,0,11,0,32,0,0,60,6,15,14.690979295318174,10000,9.210340371976184,0,0
0.08333333333333333,0,12,0,20,0,0,40,16,2,13.641157170819497,5250,8.565983355585669,0,0
0.08333333333333333,0,11,1,21,0,0,50,10,4,13.71957878501095,4542.63,8.421261418462914,0,0
12.666666666666666,0,16,1,36,0,0,40,10,14,14.77102200299171,16250,9.695848187757884,0,0
0.75,0,15,1,63,0,0,42,16,42,14.508657738524219,11904.761904761905,9.38469375912096,0,0
0.75,0,16,1,28,0,0,40,14,6,14.403297222866392,11250,9.328123407632566,0,0
1.25,0,10,0,46,0,0,48,5,30,13.71957878501095,4731.90625,8.46208341298317,0,0
0.25,0,12,1,19,0,0,48,5,1,13.43189597876959,3548.9270833333335,8.17440060674181,0,0
20,0,14,1,46,0,0,40,15,26,13.997832114758229,7500,8.922658299524402,0,0
1.5,0,16,0,27,0,0,48,5,5,14.403297222866392,9375,9.14580185083861,0,0
2,0,11,0,63,0,0,72,3,46,12.611537753638338,1041.6666666666667,6.9485772735023925,0,0
0.08333333333333333,0,11,0,27,0,0,48,4,10,14.115615150414612,7031.25,8.85811977838683,0,0
18.333333333333332,0,11,0,48,0,0,48,0,31,13.71966023230744,4732.291666666667,8.462164860279659,0,0
4,0,11,0,41,0,0,48,5,24,14.151982794585487,7291.666666666667,8.894487422557706,0,0
8,0,5,1,35,0,0,48,12,24,13.71957878501095,4731.90625,8.46208341298317,0,0
25,1,0,1,64,0,0,16,14,58,12.676076274775909,5000,8.517193191416238,0,0
0.8333333333333334,0,11,1,23,0,0,48,7,6,14.151982794585487,7291.666666666667,8.894487422557706,0,0
16,0,11,1,53,0,0,40,5,36,13.71957878501095,5678.2875,8.644404969777122,0,0
12,0,13,0,30,0,0,70,3,11,13.710150042306449,3214.285714285714,8.075360439137198,0,0
2,0,13,0,29,0,0,40,3,10,13.9108207377686,6875,8.835646922534773,0,0
0.08333333333333333,0,13,0,25,0,0,40,7,6,13.71957878501095,5678.2875,8.644404969777122,0,0
16,0,11,0,60,0,0,60,0,43,13.592367006650065,3333.3333333333335,8.111728083308073,0,0
0.5,0,11,1,45,0,0,40,24,28,13.77468856344402,6000,8.699514748210191,0,0
0.5,0,3,0,51,0,0,40,7,42,13.815510557964274,6250,8.740336742730447,0,0
12,0,5,1,59,0,0,40,10,48,13.928839243271277,7000,8.85366542803745,0,0
5,0,11,1,47,0,0,48,20,30,14.28551418721001,8333.333333333334,9.028018815182229,0,0
2,0,5,0,59,0,0,48,5,48,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,10,0,22,0,0,48,5,6,14.077874822431765,6770.833333333333,8.820379450403983,0,0
1,0,5,0,62,0,0,48,0,51,13.71966023230744,4732.291666666667,8.462164860279659,0,0
1,0,11,0,41,0,0,48,7,24,13.710150042306449,4687.5,8.452654670278667,0,0
5,0,11,0,25,0,0,48,10,8,14.22097566607244,7812.5,8.963480294044658,0,0
0.08333333333333333,0,11,0,33,0,0,48,0,16,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,16,1,50,0,0,40,15,28,13.997832114758229,7500,8.922658299524402,0,0
0.25,0,11,0,22,0,0,48,5,5,13.997832114758229,6250,8.740336742730447,0,0
0.08333333333333333,0,5,1,47,0,0,50,5,36,13.764217263576723,4750,8.465899897028686,0,0
5,0,6,0,50,0,0,48,0,38,13.77468856344402,5000,8.517193191416238,0,0
10,0,6,0,45,0,0,60,0,33,13.304684934198283,2500,7.824046010856292,0,0
5,0,6,0,21,0,0,50,0,9,13.527828485512494,3750,8.229511118964457,0,0
30,0,5,0,52,0,0,40,7,41,13.997832114758229,7500,8.922658299524402,0,0
3,0,4,1,37,0,0,40,12,27,13.71957878501095,5678.2875,8.644404969777122,0,0
10,0,8,0,57,0,0,48,0,43,13.815510557964274,5208.333333333333,8.558015185936492,0,0
0.25,0,11,1,38,0,0,40,20,21,13.710150042306449,5625,8.63497622707262,0,0
2,0,11,0,26,0,0,44,5,9,13.71957878501095,5162.079545454545,8.549094789972798,0,0
21,0,16,0,55,0,0,40,0,33,14.403297222866392,11250,9.328123407632566,0,0
2,0,13,0,33,0,0,40,0,14,14.077874822431765,8125,9.002701007197938,0,0
0.25,0,11,0,27,0,0,40,0,10,13.9108207377686,6875,8.835646922534773,0,0
2.5,0,18,0,33,0,0,40,21,9,14.978661367769956,20000,9.903487552536127,0,0
1,0,18,1,31,0,0,40,14,7,14.151982794585487,8750,9.07680897935166,0,0
7.833333333333333,0,12,1,31,0,0,35,37,13,13.997832114758229,8571.42857142857,9.056189692148925,0,0
0.25,0,11,1,56,0,0,50,10,39,13.71957878501095,4542.63,8.421261418462914,0,0
2,0,8,0,23,0,0,60,5,9,13.71957878501095,3785.525,8.238939861668959,0,0
0.08333333333333333,0,11,1,23,0,0,70,7,6,11.918390573078392,535.7142857142857,6.283600969909143,0,0
2,0,2,1,52,0,1,48,10,44,12.611537753638338,1562.5,7.354042381610556,0,0
2,1,0,0,57,0,0,30,8,51,12.206072645530174,1666.6666666666667,7.418580902748128,0,0
1.8333333333333333,0,3,1,52,0,0,84,10,43,13.458835614025542,2083.3333333333335,7.641724454062338,0,0
0.16666666666666666,0,14,1,23,0,1,76,14,3,13.617059619240436,2697.3684210526317,7.900031917834214,0,0
13,0,11,0,32,0,0,48,6,15,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
0.4166666666666667,0,11,1,28,0,0,48,21,11,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,10,0,26,0,0,48,2,10,13.9108207377686,5729.166666666667,8.653325365740818,0,0
0.16666666666666666,0,11,0,32,0,0,48,3,15,13.710150042306449,4687.5,8.452654670278667,0,0
0.08333333333333333,0,11,1,33,0,0,40,28,16,13.304684934198283,3750,8.229511118964457,0,0
0.5833333333333334,0,11,0,50,0,1,67,0,33,13.764217263576723,3544.776119402985,8.173230283065866,0,0
0.5833333333333334,1,0,1,46,0,0,42,5,40,13.122363377404328,2976.190476190476,7.9983993980010695,0,0
1,0,11,0,25,0,0,84,3,8,13.815510557964274,2976.190476190476,7.9983993980010695,0,0
0.25,0,10,1,18,0,0,66,7,2,13.710150042306449,3409.090909090909,8.13420093916013,0,0
0.16666666666666666,0,11,1,37,0,0,40,6,20,13.42984807715229,4250,8.354674261918463,0,0
0.25,0,11,1,20,0,0,48,3,3,13.835313185260453,5312.5,8.577817813232672,0,0
2,0,11,0,27,0,0,50,6,10,9.21024036697585,49.995,3.9119230004278127,0,0
0,0,11,1,38,0,0,24,14,21,13.017002861746503,4687.5,8.452654670278667,0,0
15,0,5,0,67,0,0,32,0,56,13.122363377404328,3906.25,8.270333113484712,0,0
0.16666666666666666,0,6,1,52,0,0,44,0,40,13.854731271117556,5909.090909090909,8.684247276079404,0,0
5,0,5,0,54,0,0,48,0,43,13.304684934198283,3125,8.047189562170502,0,0
0.5,0,11,1,20,0,0,40,2,3,13.458835614025542,4375,8.383661798791715,0,0
20,0,11,0,45,0,0,42,0,28,14.077874822431765,7738.0952380952385,8.953910843028506,0,0
6,0,9,1,42,0,0,32,10,27,13.721199878493033,7109.375,8.869169614573416,0,0
1.1666666666666667,0,11,0,19,0,0,48,0,2,13.719633817694875,4732.166666666667,8.462138445667094,0,0
13,0,11,1,40,0,0,48,26,23,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,11,0,45,0,0,52,3,28,13.815510557964274,4807.692307692308,8.477972478262956,0,0
1,0,5,0,39,0,0,40,0,28,13.514405465180353,4625,8.439231649946526,0,0
50,0,8,0,75,0,0,48,20,61,13.122363377404328,2604.1666666666665,7.864868005376548,0,0
10,0,9,0,33,0,0,48,20,18,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
25,0,8,0,49,0,0,48,30,35,13.304684934198283,3125,8.047189562170502,0,0
1,0,16,0,31,0,0,48,0,9,13.815510557964274,5208.333333333333,8.558015185936492,0,1
3,0,11,0,23,0,0,48,0,6,13.710150042306449,4687.5,8.452654670278667,0,1
6,0,11,0,49,0,0,48,10,32,13.71957878501095,4731.90625,8.46208341298317,0,0
15,0,13,0,52,0,0,36,0,33,14.508657738524219,13888.888888888889,9.53884443894822,0,0
4,0,16,1,28,0,0,42,15,6,14.22097566607244,8928.57142857143,9.09701168666918,0,0
5,0,16,1,38,0,0,40,15,16,14.914122846632385,18750,9.838949031398556,0,0
40,0,5,0,62,0,0,48,10,51,13.122363377404328,2604.1666666666665,7.864868005376548,0,0
20,0,5,0,37,0,0,48,40,26,12.611537753638338,1562.5,7.354042381610556,0,0
10,0,2,0,31,0,0,48,20,23,13.304684934198283,3125,8.047189562170502,0,0
5,0,5,0,36,0,0,48,20,25,13.710150042306449,4687.5,8.452654670278667,0,0
10,0,14,1,43,0,0,42,15,23,14.403297222866392,10714.285714285714,9.279333243463133,0,0
2,0,13,0,36,0,0,42,9,17,13.71957878501095,5407.892857142857,8.59561480560769,0,0
35,0,11,1,57,0,0,48,20,40,12.611537753638338,1562.5,7.354042381610556,0,0
1.5,0,11,0,31,0,0,48,30,14,13.997832114758229,6250,8.740336742730447,0,0
1,0,11,0,27,0,0,30,10,10,13.122363377404328,4166.666666666667,8.334871634622283,0,0
50,0,5,1,68,0,0,40,17,57,13.42984807715229,4250,8.354674261918463,0,0
3,0,11,1,37,0,0,48,25,20,13.71957878501095,4731.90625,8.46208341298317,0,0
0.5,0,11,1,45,0,0,32,42,28,12.89921982609012,3125,8.047189562170502,0,0
3,0,11,1,52,0,0,48,20,35,13.71899965758343,4729.166666666667,8.461504285555648,0,0
10,0,11,0,38,0,0,36,0,21,16.012735135300492,62500,11.042921835724492,0,0
5,0,11,1,32,0,0,15,42,15,12.89921982609012,6666.666666666667,8.804875263868018,0,0
0.6666666666666666,0,11,0,25,0,0,42,0,8,13.710150042306449,5357.142857142857,8.586186062903188,0,0
44,1,0,1,72,0,0,40,20,66,13.458835614025542,4375,8.383661798791715,0,0
10,0,5,0,49,0,0,40,0,38,13.592367006650065,5000,8.517193191416238,0,0
31,0,5,0,54,0,0,40,0,43,13.71957878501095,5678.2875,8.644404969777122,0,0
0.5,0,11,1,26,0,0,40,20,9,13.122363377404328,3125,8.047189562170502,0,0
4,0,11,1,54,0,0,40,6,37,13.71957878501095,5678.2875,8.644404969777122,0,0
4,0,5,0,55,0,0,42,0,44,13.997832114758229,7142.857142857143,8.87386813535497,0,0
1,0,11,0,19,0,0,48,0,2,13.71957878501095,4731.90625,8.46208341298317,0,0
0.3333333333333333,0,13,0,30,0,0,42,5,11,13.71957878501095,5407.892857142857,8.59561480560769,0,0
5,0,11,1,46,0,0,40,15,29,13.719633817694875,5678.6,8.644460002461049,0,1
1,0,10,0,23,0,0,40,10,7,13.9108207377686,6875,8.835646922534773,0,0
15,0,13,0,58,0,0,40,0,39,13.997832114758229,7500,8.922658299524402,0,1
10,0,7,1,52,0,0,40,16,39,13.38472764187182,4062.5,8.309553826637993,0,0
10,0,8,0,39,0,0,48,0,25,13.652991628466498,4427.083333333333,8.395496256438717,0,0
5,0,18,1,62,0,0,42,6,38,14.403297222866392,10714.285714285714,9.279333243463133,0,0
0.75,0,16,0,27,0,0,48,4,5,14.603967918328545,11458.333333333334,9.346472546300763,0,0
10,0,13,0,61,0,0,40,0,42,14.22097566607244,9375,9.14580185083861,0,0
20,0,19,1,57,0,0,40,10,32,15.424948470398375,31250,10.349774655164548,0,0
10,0,9,1,54,0,0,48,10,39,13.719633817694875,4732.166666666667,8.462138445667094,0,0
20,0,19,0,57,0,0,42,0,32,15.424948470398375,29761.904761904763,10.300984490995116,0,0
8.25,0,16,1,39,0,0,48,50,17,13.592367006650065,4166.666666666667,8.334871634622283,0,0
40,0,5,0,61,0,0,48,10,50,13.304684934198283,3125,8.047189562170502,0,0
30,0,3,0,54,0,0,48,20,45,13.592367006650065,4166.666666666667,8.334871634622283,0,0
3,0,4,1,48,0,0,48,20,38,13.217673557208654,2864.5833333333335,7.960178185180872,0,0
6,0,11,1,33,0,0,48,42,16,13.481435445942783,3729.1666666666665,8.223940073915001,0,0
4,0,11,0,41,0,0,48,5,24,13.710150042306449,4687.5,8.452654670278667,0,0
25,0,7,0,59,0,0,40,0,46,13.815510557964274,6250,8.740336742730447,0,1
10,0,5,1,46,0,0,30,20,35,12.206072645530174,1666.6666666666667,7.418580902748128,0,1
1,0,7,0,25,0,0,48,0,12,13.458835614025542,3645.8333333333335,8.20134024199776,0,1
3,0,7,1,22,0,0,30,18,9,12.206072645530174,1666.6666666666667,7.418580902748128,0,1
0.25,0,11,0,34,0,0,48,0,17,13.710150042306449,4687.5,8.452654670278667,0,1
2,0,11,0,29,0,0,48,0,12,13.592367006650065,4166.666666666667,8.334871634622283,0,1
0.5,0,11,1,26,0,0,48,16,9,13.71957878501095,4731.90625,8.46208341298317,0,1
1,1,0,1,65,0,0,4,40,59,9.903487552536127,1250,7.1308988302963465,0,0
16.666666666666668,0,16,0,46,0,0,48,0,24,14.73180128983843,13020.833333333334,9.474305917810648,0,0
5,0,16,0,29,0,0,48,0,7,13.71957878501095,4731.90625,8.46208341298317,0,0
5,0,16,0,27,0,0,48,0,5,13.71957878501095,4731.90625,8.46208341298317,0,0
31,0,5,0,60,1,0,60,0,49,17.50439001207821,166666.66666666666,12.02375108873622,0,0
0.3333333333333333,0,4,1,47,0,0,11,50,37,11.982929094215963,3636.3636363636365,8.198739460297704,0,0
0.25,0,11,1,21,0,0,48,30,4,13.71957878501095,4731.90625,8.46208341298317,0,0
0.75,0,11,0,19,0,0,48,10,2,13.71957878501095,4731.90625,8.46208341298317,0,0
8,0,16,1,51,0,0,48,10,29,13.997832114758229,6250,8.740336742730447,0,0
20,0,16,0,56,0,0,48,0,34,14.22097566607244,7812.5,8.963480294044658,0,0
0.25,0,13,0,26,0,0,48,4,7,13.122363377404328,2604.1666666666665,7.864868005376548,0,0
30,0,5,0,50,0,0,50,0,39,13.764217263576723,4750,8.465899897028686,0,0
24,0,11,1,48,0,0,48,7,31,14.00491199316814,6294.40625,8.747416621140358,0,0
1,0,11,0,28,0,0,48,0,11,13.71957878501095,4731.90625,8.46208341298317,0,0
0.5,0,11,1,21,0,0,48,23,4,14.346138809026444,8854.166666666666,9.088643436998662,0,0
0.9166666666666666,0,13,1,40,0,0,40,20,21,13.71957878501095,5678.2875,8.644404969777122,0,0
2.3333333333333335,0,5,1,65,0,0,32,10,54,13.017002861746503,3515.625,8.164972597826885,0,0
20,0,11,0,56,1,0,48,0,39,14.508657738524219,10416.666666666666,9.251162366496438,0,0
1,0,8,1,58,0,0,24,20,44,13.304684934198283,6250,8.740336742730447,0,0
1,0,11,1,24,0,0,20,10,7,13.304684934198283,7500,8.922658299524402,0,0
1,0,5,0,67,0,0,3,5,56,11.84939770159144,11666.666666666666,9.36449105180344,0,0
0.16666666666666666,0,13,1,29,0,0,48,30,10,13.815510557964274,5208.333333333333,8.558015185936492,0,0
2,0,11,0,32,0,0,48,20,15,13.71957878501095,4731.90625,8.46208341298317,0,0
3,0,11,1,42,0,0,48,5,25,13.71957878501095,4731.90625,8.46208341298317,0,0
0.16666666666666666,0,6,1,22,0,0,10,35,10,11.695247021764184,3000,8.006367567650246,0,0
1,0,6,0,23,0,0,40,8,11,12.89921982609012,2500,7.824046010856292,0,0
0.08333333333333333,0,11,0,51,0,0,48,3,34,12.611537753638338,1562.5,7.354042381610556,0,0
0.25,0,16,1,28,0,0,48,10,6,13.458835614025542,3645.8333333333335,8.20134024199776,0,0
10,0,11,0,31,0,0,48,5,14,13.710150042306449,4687.5,8.452654670278667,0,0
